2022-05-16 12:05:609 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 12:05:237 INFO  HomePage :62 - Click on sign link : [[ChromeDriver: chrome on WINDOWS (550a8b2ce0739af76e638d1bc06d8c6a)] -> partial link text: Sign]
2022-05-16 12:05:304 INFO  SignInPage :73 - Verify authentication text : [[ChromeDriver: chrome on WINDOWS (550a8b2ce0739af76e638d1bc06d8c6a)] -> xpath: //h1[contains(text(),'Authentication')]]
2022-05-16 12:05:761 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 13:05:175 INFO  HomePage :62 - Click on sign link : [[ChromeDriver: chrome on WINDOWS (dad9aa341389483502debccb95c18527)] -> partial link text: Sign]
2022-05-16 13:05:243 INFO  SignInPage :73 - Verify authentication text : [[ChromeDriver: chrome on WINDOWS (dad9aa341389483502debccb95c18527)] -> xpath: //h1[contains(text(),'Authentication')]]
2022-05-16 13:05:879 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 13:05:980 INFO  HomePage :62 - Click on sign link : [[ChromeDriver: chrome on WINDOWS (1788f2afd4438c1e97fd6e3c4ba21c9f)] -> partial link text: Sign]
2022-05-16 13:05:73 INFO  SignInPage :63 - Enter email : [[ChromeDriver: chrome on WINDOWS (1788f2afd4438c1e97fd6e3c4ba21c9f)] -> xpath: //input[@id='email']]
2022-05-16 13:05:178 INFO  SignInPage :68 - Enter password : [[ChromeDriver: chrome on WINDOWS (1788f2afd4438c1e97fd6e3c4ba21c9f)] -> xpath: //input[@id='passwd']]
2022-05-16 13:05:470 INFO  SignInPage :73 - Click on  log in button : [[ChromeDriver: chrome on WINDOWS (1788f2afd4438c1e97fd6e3c4ba21c9f)] -> xpath: //i[@class='icon-lock left']]
2022-05-16 13:05:554 INFO  SignInPage :52 - Verify error message : Proxy element for: DefaultElementLocator 'By.xpath: //div[@class='message-error validation-summary-errors']'
2022-05-16 13:05:822 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 13:05:751 INFO  HomePage :62 - Click on sign link : [[ChromeDriver: chrome on WINDOWS (989898bf16e10d65d62c54226f58d1d5)] -> partial link text: Sign]
2022-05-16 13:05:901 INFO  SignInPage :63 - Enter email : [[ChromeDriver: chrome on WINDOWS (989898bf16e10d65d62c54226f58d1d5)] -> xpath: //input[@id='email']]
